Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
256,1.2765957446808511,0,0,0,0,0,0,0,0,202,258,270,196,206,204,206,222,180,180,1502,2373,2303,1474,957,901,895,1107,180,4236,696.7301368713379,4281.089305877686,2044.2023277282715,2636.3744735717773,1295.5982685089111,756.962776184082,435.4212284088135,382.1289539337158,513.1266117095947,16.977548599243164,14.001607894897461
96,1.0413223140495869,0,100,100,100,100,100,100,0,130,126,126,126,126,126,126,130,126,126,240,202,177,150,142,143,148,217,126,2590,106.10604286193848,115.09943008422852,78.0324935913086,1182.6121807098389,72.51238822937012,72.00765609741211,69.52452659606934,77.51774787902832,101.5312671661377,10.000944137573242,10.999917984008789
64,1.0185185185185186,100,0,0,0,0,0,0,0,55,57,57,57,57,57,57,61,55,55,60,104,90,62,63,65,67,71,55,335,28.081893920898438,81.00509643554688,52.057743072509766,179.29840087890625,26.999473571777344,29.000282287597656,29.007673263549805,31.096220016479492,33.003807067871094,23.00095558166504,16.996383666992188
256,1.0426829268292683,0,0,0,0,0,0,0,0,209,213,213,209,207,209,207,227,171,171,813,2354,1851,765,707,709,706,600,171,2055,391.55054092407227,3261.996269226074,1198.653221130371,875.1540184020996,360.11743545532227,333.58120918273926,294.5826053619385,341.0682678222656,336.6568088531494,17.52305030822754,11.997222900390625
96,1.5308641975308641,0,100,0,0,0,0,100,0,168,124,136,162,158,142,124,164,124,124,1349,1308,1229,1441,1436,1326,1251,1254,124,2247,506.1466693878174,974.8835563659668,585.7594013214111,819.8871612548828,604.8848628997803,494.1370487213135,501.22952461242676,566.6458606719971,563.805103302002,11.017084121704102,13.520002365112305
96,1.018181818181818,0,0,0,100,100,0,0,0,60,58,58,56,56,58,58,60,56,56,72,93,86,56,56,60,63,95,56,56,29.512405395507812,48.99930953979492,40.01212120056152,18.000364303588867,21.518945693969727,24.007081985473633,25.001049041748047,23.998498916625977,36.5145206451416,15.00082015991211,12.000799179077148
32,1.0277777777777777,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,53,49,45,37,38,39,39,47,37,37,30.01093864440918,38.99741172790527,26.032209396362305,10.509252548217773,13.000726699829102,20.99919319152832,20.000457763671875,16.0219669342041,17.04716682434082,24.003982543945312,28.005123138427734
256,1.0057471264367817,0,0,0,0,0,0,0,0,257,283,263,235,231,227,207,265,175,175,1420,2843,2454,1167,1208,1060,748,812,175,1372,646.7654705047607,5119.391679763794,2197.453737258911,659.144401550293,685.3225231170654,764.8119926452637,606.7209243774414,440.1111602783203,395.22767066955566,16.00027084350586,16.999006271362305
128,1.008130081300813,100,0,0,0,0,0,0,0,124,142,142,126,128,132,136,128,124,124,177,741,708,212,251,290,317,148,124,128,63.49349021911621,514.7511959075928,401.23939514160156,77.53229141235352,111.51742935180664,167.61159896850586,328.5858631134033,315.59181213378906,85.53075790405273,11.020421981811523,10.978460311889648
128,1.175257731958763,0,0,0,100,100,100,100,0,126,118,118,114,114,114,114,130,114,114,291,264,227,147,162,177,203,181,114,751,125.13184547424316,272.62425422668457,247.12777137756348,382.5986385345459,85.00313758850098,92.0712947845459,113.04211616516113,194.53167915344238,130.04374504089355,15.52128791809082,15.00391960144043
256,1.025,0,0,0,0,0,0,0,0,229,261,261,227,227,225,225,247,205,205,675,2515,2300,579,609,674,712,447,205,2932,363.4648323059082,4433.933734893799,1650.3241062164307,1599.215030670166,385.9550952911377,371.1414337158203,411.7093086242676,484.12251472473145,282.1619510650635,18.002986907958984,13.998746871948242
64,1.02,100,100,100,100,100,100,100,100,51,51,51,51,51,51,51,51,51,51,55,80,68,51,55,58,59,54,51,51,39.51120376586914,60.04762649536133,61.02180480957031,35.52675247192383,29.996871948242188,26.01337432861328,108.53862762451172,46.04005813598633,40.00067710876465,23.00548553466797,13.991832733154297
96,1.4029850746268657,0,0,0,0,0,0,0,0,146,96,148,96,96,96,96,152,94,94,2792,186,2824,1602,898,672,510,2350,94,1129,1764.6267414093018,223.62351417541504,2562.6327991485596,655.6315422058105,866.2331104278564,392.37356185913086,280.19070625305176,231.11534118652344,1052.9439449310303,21.52848243713379,48.998355865478516
64,1.0227272727272727,0,100,100,100,100,100,100,100,47,45,45,45,45,45,45,45,45,45,50,58,48,46,45,45,45,51,45,64,29.999494552612305,51.00536346435547,23.06056022644043,30.99966049194336,27.070045471191406,24.0018367767334,22.99976348876953,24.004697799682617,23.513078689575195,10.999917984008789,11.998891830444336
128,1.0087719298245614,0,100,0,0,0,0,0,0,131,115,139,127,121,129,117,135,115,115,379,282,391,370,370,373,345,311,115,331,211.63511276245117,206.04944229125977,209.5961570739746,218.71638298034668,275.6028175354004,242.15388298034668,249.10426139831543,267.59910583496094,260.07604598999023,16.001224517822266,14.998912811279297
32,1.0277777777777777,0,100,100,100,100,100,100,100,49,37,37,37,37,37,37,37,37,37,74,43,43,37,37,37,37,38,37,190,54.54874038696289,31.008481979370117,29.00409698486328,131.5288543701172,24.003028869628906,28.52034568786621,28.019428253173828,27.993202209472656,21.001815795898438,30.000925064086914,22.999048233032227
96,1.0105263157894737,0,100,100,100,100,100,100,100,98,96,96,96,96,96,96,96,96,96,105,181,177,102,110,124,136,101,96,1728,139.5549774169922,319.14663314819336,166.11218452453613,879.8279762268066,53.99799346923828,55.13906478881836,64.00585174560547,82.09919929504395,83.57357978820801,23.528337478637695,32.99689292907715
32,1.25,100,100,100,100,100,100,100,0,35,35,35,35,35,35,35,37,35,35,184,43,151,77,39,38,38,44,35,165,126.11556053161621,29.001235961914062,86.52067184448242,69.51546669006348,32.000064849853516,19.994497299194336,19.005775451660156,16.065359115600586,16.993284225463867,33.99252891540527,32.00221061706543
32,1.0344827586206897,0,100,100,100,100,100,100,100,32,30,30,30,30,30,30,30,30,30,33,39,36,30,30,30,31,40,30,47,15.007257461547852,26.58843994140625,16.994953155517578,17.00282096862793,12.000322341918945,12.999773025512695,11.996746063232422,12.998580932617188,17.012357711791992,18.999099731445312,17.002582550048828
32,1.0294117647058822,100,100,100,100,100,100,100,100,35,35,35,35,35,35,35,35,35,35,35,50,43,35,35,35,35,38,35,94,18.999814987182617,30.529260635375977,19.037723541259766,33.53595733642578,15.000343322753906,14.002084732055664,13.994693756103516,14.000415802001953,16.033649444580078,24.996519088745117,17.99798011779785
32,1.0357142857142858,100,100,100,100,100,100,100,0,29,29,29,29,29,29,29,31,29,29,34,49,40,29,29,29,32,42,29,29,13.000011444091797,27.00042724609375,18.00394058227539,8.999109268188477,12.000083923339844,11.001110076904297,12.000083923339844,24.99842643737793,22.006750106811523,14.999151229858398,13.998985290527344
32,1.027027027027027,100,100,100,100,100,100,100,100,38,38,38,38,38,38,38,38,38,38,40,77,70,40,38,46,55,40,38,38,18.305540084838867,38.51747512817383,33.00046920776367,12.991905212402344,15.518903732299805,14.999151229858398,17.999649047851562,21.003246307373047,15.998601913452148,15.996932983398438,16.000986099243164
64,1.3833333333333333,0,0,0,0,0,0,0,0,111,87,99,93,87,87,87,99,83,83,1144,306,1210,768,312,250,195,866,83,414,515.676736831665,213.0870819091797,681.6182136535645,162.0619297027588,392.05312728881836,143.52679252624512,114.54534530639648,122.53952026367188,379.67896461486816,13.517618179321289,13.998270034790039
256,1.0053763440860215,0,0,0,0,0,0,0,0,213,257,257,207,207,209,215,213,187,187,320,3256,2384,611,609,616,725,257,187,1268,185.04643440246582,8983.99567604065,2482.8391075134277,767.819881439209,452.7275562286377,296.5519428253174,283.70022773742676,302.1700382232666,108.0634593963623,13.996601104736328,13.000249862670898
96,1.0112359550561798,0,100,100,100,100,100,100,100,100,90,90,90,90,90,90,90,90,90,147,147,136,92,95,99,106,106,90,364,80.51776885986328,104.52866554260254,69.99802589416504,127.49934196472168,35.99905967712402,36.516427993774414,42.00387001037598,41.00966453552246,40.5268669128418,10.001659393310547,10.997295379638672
128,1.009009009009009,0,100,100,100,100,100,100,0,124,112,112,112,112,112,112,126,112,112,216,249,231,128,127,137,142,204,112,1950,86.50755882263184,155.3654670715332,112.03956604003906,916.6626930236816,61.11907958984375,61.0048770904541,79.21671867370605,112.51401901245117,100.53086280822754,11.000394821166992,10.000228881835938
96,1.0120481927710843,100,100,100,0,100,100,100,0,84,84,84,86,84,84,84,86,84,84,91,181,175,96,107,122,140,100,84,413,41.002511978149414,101.51362419128418,82.0779800415039,147.05610275268555,37.17350959777832,37.999629974365234,46.004295349121094,52.04296112060547,42.9990291595459,11.000633239746094,12.000083923339844
96,1.0175438596491229,100,100,100,100,100,100,100,0,58,58,58,58,58,58,58,60,58,58,67,107,94,70,73,74,75,75,58,58,42.36888885498047,87.00704574584961,56.50901794433594,21.007061004638672,26.993274688720703,28.516769409179688,34.99937057495117,48.012495040893555,41.532278060913086,17.003297805786133,18.99433135986328
32,1.04,100,100,100,100,100,100,100,100,26,26,26,26,26,26,26,26,26,26,27,33,28,26,26,26,26,27,26,38,10.006189346313477,14.509201049804688,10.99848747253418,11.999845504760742,9.000778198242188,8.999824523925781,10.003089904785156,9.001016616821289,9.99903678894043,14.017343521118164,14.983892440795898
32,1.5,0,0,0,0,0,0,0,0,55,53,53,53,53,53,53,53,51,51,238,61,236,217,66,64,64,61,51,385,87.05854415893555,44.0068244934082,98.04582595825195,127.51173973083496,74.51200485229492,23.000001907348633,25.01845359802246,26.01766586303711,22.001266479492188,13.009071350097656,15.99431037902832
128,1.011111111111111,0,0,0,0,0,0,0,0,95,95,95,93,93,93,93,101,91,91,183,187,179,171,166,165,167,164,91,911,68.09401512145996,105.15689849853516,77.08334922790527,376.1625289916992,78.04441452026367,79.09345626831055,67.99936294555664,94.03419494628906,70.04261016845703,11.003732681274414,13.996124267578125
128,1.008,0,0,0,0,0,0,0,0,152,128,128,130,130,130,130,154,126,126,602,269,264,292,215,231,241,486,126,2435,303.5461902618408,199.0487575531006,134.54961776733398,974.0641117095947,175.60291290283203,115.52858352661133,121.5963363647461,124.5126724243164,215.0263786315918,16.989946365356445,13.000965118408203
96,1.04,0,0,0,0,0,0,0,0,104,82,82,82,80,80,80,82,78,78,280,148,126,94,88,89,98,96,78,278,134.6447467803955,107.57875442504883,69.48351860046387,116.11437797546387,39.00003433227539,53.52354049682617,36.99827194213867,40.523529052734375,47.00326919555664,12.995719909667969,14.00613784790039
64,1.0144927536231885,100,100,100,100,100,100,100,100,70,70,70,70,70,70,70,70,70,70,96,90,85,77,74,77,77,91,70,889,39.998769760131836,62.52408027648926,48.00558090209961,392.06886291503906,32.006025314331055,31.519412994384766,35.03227233886719,57.456254959106445,37.01019287109375,15.000581741333008,13.515233993530273
128,1.0769230769230769,0,0,0,0,0,0,0,0,114,124,112,104,102,100,100,114,98,98,167,401,696,138,138,140,159,143,98,708,83.1301212310791,465.116024017334,629.8470497131348,394.6080207824707,56.50949478149414,60.51754951477051,59.99755859375,69.52667236328125,85.51430702209473,13.510465621948242,11.999130249023438
96,1.010752688172043,0,100,100,100,100,100,100,0,104,94,94,94,94,94,94,98,94,94,139,155,145,99,100,102,108,103,94,168,56.53882026672363,99.54214096069336,81.51721954345703,74.55992698669434,62.52646446228027,62.00289726257324,64.5139217376709,60.011863708496094,56.51974678039551,14.9993896484375,13.998985290527344
256,1.0045871559633028,0,0,0,0,0,0,0,0,241,249,249,231,231,231,229,237,219,219,926,4593,3074,626,417,434,490,587,219,330,601.1743545532227,13467.735528945923,3328.803539276123,142.5158977508545,294.539213180542,252.54416465759277,201.05433464050293,241.02210998535156,261.5487575531006,23.00858497619629,21.52395248413086
128,1.0057142857142858,0,0,0,0,0,0,0,0,192,192,182,196,198,192,188,216,176,176,646,1051,831,401,444,528,584,628,176,461,285.1235866546631,1055.5732250213623,510.68902015686035,202.5909423828125,178.04574966430664,193.5710906982422,266.5989398956299,377.1235942840576,324.1565227508545,19.00768280029297,22.504806518554688
96,1.009433962264151,0,0,0,0,0,0,0,0,159,121,151,125,121,121,121,159,107,107,1004,260,1169,371,233,189,197,966,107,107,702.2860050201416,444.138765335083,1049.6635437011719,49.99399185180664,222.57661819458008,143.63551139831543,92.51785278320312,106.11176490783691,599.3123054504395,16.066789627075195,14.00446891784668
256,1.0043478260869565,0,0,0,0,0,0,0,0,245,265,263,249,243,299,275,245,231,231,537,4136,3183,519,486,1171,910,421,231,8168,285.6614589691162,12988.39807510376,3214.069604873657,3785.8450412750244,228.0409336090088,244.45247650146484,755.9828758239746,400.12335777282715,201.06029510498047,16.01409912109375,18.52893829345703
96,1.1549295774647887,100,100,100,100,100,100,100,100,82,82,82,82,82,82,82,82,82,82,175,161,147,140,127,124,112,192,82,602,103.52754592895508,88.52767944335938,87.52560615539551,307.5852394104004,80.5368423461914,63.00091743469238,77.52251625061035,61.52629852294922,92.51737594604492,20.99752426147461,18.004417419433594
128,1.0660377358490567,0,0,0,0,0,0,0,0,125,119,119,121,121,119,119,127,113,113,386,260,236,258,193,179,181,268,113,698,183.25352668762207,206.20250701904297,138.1678581237793,434.1263771057129,136.51728630065918,93.51849555969238,81.11977577209473,100.51274299621582,139.5089626312256,17.997264862060547,18.999338150024414
256,1.0031645569620253,0,0,0,0,0,0,0,0,425,397,397,329,331,393,407,453,317,317,1954,7674,6745,674,694,1379,1466,1065,317,1002,756.2856674194336,43385.11514663696,16197.55220413208,963.324785232544,720.7944393157959,674.2475032806396,1362.6413345336914,1357.3391437530518,778.1887054443359,10.000944137573242,11.004447937011719
128,1.0057471264367817,0,0,0,0,0,100,0,0,207,177,221,195,191,175,177,249,175,175,1230,736,1545,1220,1182,1151,875,961,175,4949,1045.2401638031006,1015.632152557373,1206.3591480255127,2433.8479042053223,562.6504421234131,673.6903190612793,620.1939582824707,426.62978172302246,495.6929683685303,20.99776268005371,15.046834945678711
32,1.0263157894736843,100,100,100,100,100,100,100,100,39,39,39,39,39,39,39,39,39,39,44,41,40,39,39,39,39,41,39,285,28.522014617919922,24.55282211303711,19.9739933013916,111.5269660949707,15.009164810180664,16.997337341308594,16.00790023803711,18.535137176513672,21.00062370300293,19.99688148498535,21.013975143432617
128,1.009433962264151,100,0,0,100,100,100,100,100,107,113,113,107,107,107,107,107,107,107,152,259,249,118,138,151,158,114,107,1734,72.05700874328613,168.8213348388672,122.52235412597656,1291.9881343841553,87.53156661987305,182.07955360412598,100.51107406616211,120.52130699157715,92.53668785095215,22.516965866088867,19.002199172973633
256,1.0048309178743962,100,0,0,100,0,0,0,0,208,224,224,208,210,212,212,212,208,208,290,2487,1985,259,299,325,349,236,208,6413,215.06834030151367,6110.224962234497,2278.900146484375,3197.0841884613037,141.02983474731445,160.54081916809082,373.16393852233887,268.634557723999,157.53841400146484,19.53721046447754,15.999317169189453
32,1.05,0,100,100,100,100,100,100,100,23,21,21,21,21,21,21,21,21,21,23,29,24,21,21,21,21,23,21,21,16.002416610717773,31.55040740966797,22.997379302978516,11.016845703125,12.533903121948242,19.992351531982422,13.001680374145508,10.999441146850586,12.997627258300781,17.00115203857422,16.999244689941406
32,1.0294117647058822,100,100,100,100,100,100,100,100,35,35,35,35,35,35,35,35,35,35,79,36,36,36,36,36,37,37,35,35,54.53848838806152,41.998863220214844,35.00247001647949,14.512300491333008,18.004655838012695,17.99941062927246,16.99972152709961,16.994237899780273,17.006397247314453,26.55959129333496,31.972408294677734
128,1.01,0,0,0,100,100,0,0,0,105,107,107,101,101,103,103,105,101,101,165,293,274,133,137,147,166,118,101,115,114.72201347351074,437.8945827484131,414.18981552124023,41.0001277923584,53.53188514709473,56.0002326965332,58.53080749511719,73.03738594055176,53.69114875793457,12.998819351196289,12.003660202026367
128,1.3761467889908257,0,0,0,0,0,0,0,0,156,156,156,152,152,158,156,166,150,150,711,982,641,520,524,592,620,322,150,3171,303.21693420410156,1089.3943309783936,452.0425796508789,1170.3269481658936,224.0457534790039,252.60400772094727,330.5835723876953,348.1597900390625,178.53283882141113,20.998239517211914,19.514083862304688
96,1.0101010101010102,0,100,100,100,100,100,100,0,106,100,100,100,100,100,100,106,100,100,129,204,179,119,121,135,149,124,100,199,62.01744079589844,173.0358600616455,206.09140396118164,73.51922988891602,50.00567436218262,50.51112174987793,54.013729095458984,58.55226516723633,49.54242706298828,18.006563186645508,13.992071151733398
64,1.2407407407407407,0,100,100,100,100,100,100,100,71,67,67,67,67,67,67,67,67,67,189,115,108,91,93,99,108,110,67,395,73.52328300476074,64.99910354614258,50.51136016845703,217.0701026916504,50.54473876953125,54.99839782714844,51.53989791870117,57.00230598449707,57.53469467163086,13.999223709106445,12.998580932617188
96,1.0344827586206897,0,100,100,100,100,100,100,0,110,90,90,90,90,90,90,110,90,90,187,143,137,95,104,108,115,151,90,448,98.56915473937988,115.52071571350098,74.02300834655762,513.4360790252686,86.53783798217773,89.01119232177734,89.53237533569336,96.53353691101074,91.52030944824219,30.99822998046875,21.539926528930664
64,1.0163934426229508,100,100,100,100,100,100,100,0,62,62,62,62,62,62,62,64,62,62,68,103,97,62,64,67,75,78,62,76,28.992652893066406,83.51635932922363,61.0041618347168,33.51545333862305,26.002168655395508,25.99787712097168,27.003049850463867,33.022403717041016,31.99911117553711,11.001110076904297,11.000871658325195
64,1.3148148148148149,0,0,0,100,100,100,100,100,85,73,73,71,71,71,71,71,71,71,163,109,102,82,83,83,86,98,71,352,77.52537727355957,98.51527214050293,55.00292778015137,200.03747940063477,40.00234603881836,44.51179504394531,41.005611419677734,36.518096923828125,41.00179672241211,14.53089714050293,15.004873275756836
