From,Name,Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
street,London_1_256.png,256x256,1.0075757575757576,100,0,0,100,100,100,0,100,133,187,245,133,133,133,143,133,133,133,135,3706,6748,137,137,143,179,135,133,133,24.994611740112305,2492.20609664917,8286.097526550293,11.999130249023438,16.00027084350586,16.00027084350586,16.99972152709961,21.000146865844727,17.000198364257812,836.0064029693604,760.9965801239014
street,London_1_512.png,300x300,1.0434782608695652,0,0,0,0,0,0,0,0,464,588,638,428,440,440,442,458,360,360,3416,8884,7104,1846,1797,4420,4498,1042,360,6495,391.0050392150879,16488.41381072998,11740.90552330017,832.9622745513916,194.00358200073242,193.01795959472656,448.9750862121582,460.99853515625,111.00220680236816,1398.0040550231934,1188.002109527588
street,London_2_1024.png,300x300,1.00398406374502,0,0,0,0,0,0,0,0,286,500,390,320,270,268,272,332,252,252,1570,4449,5142,2379,524,474,502,1046,252,8734,197.9975700378418,4556.000471115112,5535.0048542022705,783.0028533935547,256.99901580810547,66.00260734558105,56.99491500854492,61.0041618347168,116.82987213134766,1378.000259399414,1176.0013103485107
street,London_2_256.png,256x256,1.338235294117647,0,0,0,0,100,0,0,0,93,121,133,93,91,95,97,93,91,91,202,963,715,321,351,385,390,121,91,1000,28.997182846069336,346.0054397583008,240.99421501159668,85.9990119934082,33.99968147277832,37.000179290771484,40.99535942077637,41.04208946228027,15.961408615112305,785.001277923584,739.0005588531494
street,London_2_512.png,300x300,1.0030120481927711,0,0,0,0,0,0,0,0,455,681,557,401,417,425,423,443,333,333,5145,15698,14242,5541,5805,1519,1529,1448,333,8909,580.0020694732666,66267.15207099915,44557.10053443909,729.9590110778809,572.0152854919434,621.9823360443115,163.0399227142334,160.9628200531006,153.0005931854248,1325.002908706665,1185.0121021270752
street,Milan_0_1024.png,300x300,1.005464480874317,0,0,0,0,0,0,0,0,202,300,300,206,208,216,220,220,184,184,328,3381,3179,411,493,532,609,255,184,398,41.001081466674805,3311.999797821045,2888.6120319366455,32.99760818481445,45.00007629394531,53.01618576049805,55.991172790527344,64.98861312866211,28.99909019470215,1458.019733428955,1172.980785369873
street,Milan_0_256.png,256x256,1.0855263157894737,0,0,0,0,0,0,0,0,179,365,311,179,179,179,179,179,165,165,335,6228,6389,334,341,358,380,434,165,428,58.99643898010254,7457.025527954102,7514.97483253479,36.00025177001953,37.99939155578613,37.000179290771484,38.00010681152344,41.99981689453125,47.000885009765625,873.0041980743408,760.0007057189941
street,Milan_0_512.png,300x300,1.0044843049327354,0,0,0,0,0,0,0,0,248,408,366,254,260,260,268,250,224,224,334,11791,10982,452,1015,1126,762,340,224,227,55.9995174407959,29948.34327697754,27054.32939529419,19.001483917236328,47.998905181884766,107.00130462646484,118.02983283996582,83.97150039672852,43.012142181396484,1418.0009365081787,1155.0049781799316
street,Milan_1_1024.png,300x300,1.0044247787610618,0,0,0,0,0,0,0,0,229,465,455,229,235,235,245,251,227,227,332,4174,10295,608,354,367,482,527,227,10986,50.99654197692871,5299.036502838135,30173.457145690918,922.0025539398193,65.00124931335449,41.999101638793945,39.99972343444824,55.00006675720215,57.99674987792969,1455.991268157959,1190.995693206787
street,Milan_1_256.png,256x256,1.0064102564102564,0,0,0,0,0,0,0,0,163,301,317,167,191,195,189,165,157,157,394,2477,2705,410,923,989,811,239,157,4247,63.0040168762207,2043.3423519134521,2642.9831981658936,342.03362464904785,44.96908187866211,94.99859809875488,107.00464248657227,81.99763298034668,26.997089385986328,788.0003452301025,757.0030689239502
street,Milan_1_512.png,300x300,1.71,0,0,0,0,0,0,0,0,201,245,245,205,205,205,205,211,171,169,551,2003,1896,646,683,694,707,449,171,636,72.9975700378418,872.0026016235352,815.0033950805664,65.96565246582031,73.99892807006836,70.00160217285156,70.99676132202148,73.00043106079102,48.00057411193848,1328.0012607574463,1225.0044345855713
